Order_ID,Order_Date,Order_Month,Category,Region,Gross_Amount,Final_Status,Delivery_Days,Customer_Rating,Net_Revenue
ORD02812,2023-12-22,2023-12,Điện thoại & Phụ kiện,Hải Phòng,260000.0,Delivered,3,4.0,260000.0
ORD02813,2023-03-11,2023-03,Điện thoại & Phụ kiện,Cần Thơ,3210000.0,Canceled,1,0.0,0.0
ORD02814,2023-03-31,2023-03,Nhà cửa & Đời sống,TP.HCM,590000.0,Delivered,9,2.0,590000.0
ORD02815,2023-09-17,2023-09,Thời trang,TP.HCM,1440000.0,Delivered,4,5.0,1440000.0
ORD02816,2023-05-06,2023-05,Mỹ phẩm,Cần Thơ,1270000.0,Returned,6,0.0,0.0
ORD02817,2023-08-19,2023-08,Điện thoại & Phụ kiện,TP.HCM,3870000.0,Delivered,7,5.0,3870000.0
ORD02818,2023-10-22,2023-10,Thời trang,Đà Nẵng,3150000.0,Delivered,2,1.0,3150000.0
ORD02819,2023-05-09,2023-05,Điện thoại & Phụ kiện,Cần Thơ,690000.0,Delivered,8,5.0,690000.0
ORD02820,2023-10-07,2023-10,Thời trang,Cần Thơ,1340000.0,Delivered,12,3.0,1340000.0
ORD02821,2023-11-09,2023-11,Nhà cửa & Đời sống,TP.HCM,4760000.0,Delivered,9,2.0,4760000.0
ORD02822,2023-04-10,2023-04,Nhà cửa & Đời sống,Hà Nội,1250000.0,Delivered,10,1.0,1250000.0
ORD02823,2023-11-22,2023-11,Thời trang,TP.HCM,4000000.0,Canceled,11,0.0,0.0
ORD02824,2023-10-24,2023-10,Thời trang,Hà Nội,4330000.0,Canceled,2,0.0,0.0
ORD02825,2023-07-01,2023-07,Nhà cửa & Đời sống,Cần Thơ,1820000.0,Delivered,5,3.0,1820000.0
ORD02826,2023-06-23,2023-06,Thời trang,Hà Nội,1960000.0,Delivered,2,2.0,1960000.0
ORD02827,2023-11-12,2023-11,Điện thoại & Phụ kiện,Đà Nẵng,970000.0,Delivered,11,3.0,970000.0
ORD02828,2023-12-30,2023-12,Thời trang,Hải Phòng,2120000.0,Delivered,5,5.0,2120000.0
ORD02829,2023-07-07,2023-07,Điện thoại & Phụ kiện,Hà Nội,3700000.0,Delivered,7,2.0,3700000.0
ORD02830,2023-02-26,2023-02,Thời trang,Hải Phòng,3200000.0,Canceled,6,0.0,0.0
ORD02831,2023-01-31,2023-01,Thời trang,Đà Nẵng,3290000.0,Delivered,4,1.0,3290000.0
ORD02832,2023-03-25,2023-03,Thời trang,Hải Phòng,4580000.0,Delivered,2,5.0,4580000.0
ORD02833,2023-06-01,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,1910000.0,Returned,7,0.0,0.0
ORD02834,2023-02-05,2023-02,Điện thoại & Phụ kiện,Hải Phòng,3610000.0,Delivered,12,1.0,3610000.0
ORD02835,2023-08-01,2023-08,Thời trang,Hải Phòng,1770000.0,Delivered,10,2.0,1770000.0
ORD02836,2023-12-30,2023-12,Mỹ phẩm,TP.HCM,1900000.0,Delivered,9,5.0,1900000.0
ORD02837,2023-04-16,2023-04,Thời trang,Hà Nội,3090000.0,Delivered,1,2.0,3090000.0
ORD02838,2023-12-08,2023-12,Điện thoại & Phụ kiện,Hải Phòng,4560000.0,Delivered,3,4.0,4560000.0
ORD02839,2023-08-08,2023-08,Nhà cửa & Đời sống,Cần Thơ,1390000.0,Delivered,7,2.0,1390000.0
ORD02840,2023-06-12,2023-06,Nhà cửa & Đời sống,TP.HCM,4720000.0,Delivered,9,5.0,4720000.0
ORD02841,2023-08-08,2023-08,Điện thoại & Phụ kiện,Hà Nội,1580000.0,Delivered,13,2.0,1580000.0
ORD02842,2023-09-27,2023-09,Điện thoại & Phụ kiện,TP.HCM,4810000.0,Returned,5,0.0,0.0
ORD02843,2023-04-30,2023-04,Mỹ phẩm,Hà Nội,3150000.0,Delivered,7,1.0,3150000.0
ORD02844,2023-12-02,2023-12,Mỹ phẩm,Đà Nẵng,2180000.0,Delivered,10,3.0,2180000.0
ORD02845,2023-07-01,2023-07,Nhà cửa & Đời sống,Hải Phòng,1200000.0,Delivered,7,3.0,1200000.0
ORD02846,2023-04-16,2023-04,Mỹ phẩm,Cần Thơ,4450000.0,Delivered,4,4.0,4450000.0
ORD02847,2023-08-05,2023-08,Thời trang,TP.HCM,1460000.0,Delivered,5,1.0,1460000.0
ORD02848,2023-07-24,2023-07,Thời trang,TP.HCM,3640000.0,Delivered,2,3.0,3640000.0
ORD02849,2023-03-11,2023-03,Điện thoại & Phụ kiện,TP.HCM,4130000.0,Canceled,8,0.0,0.0
ORD02850,2023-02-13,2023-02,Điện thoại & Phụ kiện,TP.HCM,2200000.0,Delivered,12,4.0,2200000.0
ORD02851,2023-11-25,2023-11,Thời trang,Hải Phòng,1550000.0,Delivered,1,5.0,1550000.0
ORD02852,2023-10-28,2023-10,Thời trang,Hà Nội,930000.0,Delivered,2,3.0,930000.0
ORD02853,2023-08-16,2023-08,Thời trang,Hải Phòng,390000.0,Delivered,12,3.0,390000.0
ORD02854,2023-07-03,2023-07,Mỹ phẩm,Đà Nẵng,4970000.0,Delivered,3,1.0,4970000.0
ORD02855,2023-04-17,2023-04,Điện thoại & Phụ kiện,Hải Phòng,740000.0,Delivered,7,4.0,740000.0
ORD02856,2023-03-25,2023-03,Thời trang,Hải Phòng,330000.0,Delivered,6,1.0,330000.0
ORD02857,2023-12-04,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,4810000.0,Delivered,7,1.0,4810000.0
ORD02858,2023-09-07,2023-09,Thời trang,Hải Phòng,4400000.0,Delivered,11,4.0,4400000.0
ORD02859,2023-12-29,2023-12,Mỹ phẩm,Hà Nội,2200000.0,Returned,5,0.0,0.0
ORD02860,2023-01-21,2023-01,Thời trang,Cần Thơ,2310000.0,Delivered,4,3.0,2310000.0
ORD02861,2023-07-15,2023-07,Nhà cửa & Đời sống,Đà Nẵng,990000.0,Delivered,7,1.0,990000.0
ORD02862,2023-06-27,2023-06,Điện thoại & Phụ kiện,TP.HCM,1150000.0,Delivered,3,3.0,1150000.0
ORD02863,2023-01-07,2023-01,Thời trang,Hà Nội,1810000.0,Delivered,13,4.0,1810000.0
ORD02864,2023-03-11,2023-03,Điện thoại & Phụ kiện,Cần Thơ,2390000.0,Canceled,10,0.0,0.0
ORD02865,2023-05-07,2023-05,Thời trang,Hà Nội,4220000.0,Delivered,7,5.0,4220000.0
ORD02866,2023-06-09,2023-06,Mỹ phẩm,Hà Nội,860000.0,Canceled,2,0.0,0.0
ORD02867,2023-09-05,2023-09,Thời trang,TP.HCM,770000.0,Delivered,12,4.0,770000.0
ORD02868,2023-07-22,2023-07,Mỹ phẩm,Cần Thơ,3740000.0,Canceled,12,0.0,0.0
ORD02869,2023-05-28,2023-05,Điện thoại & Phụ kiện,Hà Nội,4100000.0,Delivered,8,5.0,4100000.0
ORD02870,2023-05-23,2023-05,Mỹ phẩm,TP.HCM,3620000.0,Delivered,12,1.0,3620000.0
ORD02871,2023-07-18,2023-07,Điện thoại & Phụ kiện,Đà Nẵng,3980000.0,Delivered,6,2.0,3980000.0
ORD02872,2023-06-03,2023-06,Mỹ phẩm,TP.HCM,1010000.0,Delivered,12,4.0,1010000.0
ORD02873,2023-05-22,2023-05,Điện thoại & Phụ kiện,Hải Phòng,970000.0,Delivered,3,2.0,970000.0
ORD02874,2023-11-09,2023-11,Điện thoại & Phụ kiện,TP.HCM,4740000.0,Delivered,3,5.0,4740000.0
ORD02875,2023-06-14,2023-06,Thời trang,TP.HCM,590000.0,Delivered,5,4.0,590000.0
ORD02876,2023-11-10,2023-11,Nhà cửa & Đời sống,TP.HCM,1120000.0,Delivered,3,2.0,1120000.0
ORD02877,2023-01-21,2023-01,Điện thoại & Phụ kiện,Hà Nội,3770000.0,Delivered,6,4.0,3770000.0
ORD02878,2023-03-23,2023-03,Điện thoại & Phụ kiện,Cần Thơ,4330000.0,Delivered,2,5.0,4330000.0
ORD02879,2023-03-10,2023-03,Mỹ phẩm,TP.HCM,550000.0,Delivered,8,1.0,550000.0
ORD02880,2023-05-11,2023-05,Điện thoại & Phụ kiện,TP.HCM,1880000.0,Delivered,13,5.0,1880000.0
ORD02881,2023-03-28,2023-03,Điện thoại & Phụ kiện,Hải Phòng,2760000.0,Delivered,11,1.0,2760000.0
ORD02882,2023-08-06,2023-08,Thời trang,Hải Phòng,2770000.0,Delivered,12,3.0,2770000.0
ORD02883,2023-11-01,2023-11,Điện thoại & Phụ kiện,Đà Nẵng,4060000.0,Canceled,11,0.0,0.0
ORD02884,2023-12-11,2023-12,Nhà cửa & Đời sống,Đà Nẵng,3290000.0,Delivered,9,1.0,3290000.0
ORD02885,2023-12-07,2023-12,Mỹ phẩm,Hải Phòng,170000.0,Delivered,13,3.0,170000.0
ORD02886,2023-06-10,2023-06,Thời trang,Cần Thơ,4580000.0,Delivered,7,3.0,4580000.0
ORD02887,2023-06-27,2023-06,Nhà cửa & Đời sống,Đà Nẵng,2740000.0,Delivered,3,3.0,2740000.0
ORD02888,2023-04-27,2023-04,Thời trang,Cần Thơ,4850000.0,Delivered,11,4.0,4850000.0
ORD02889,2023-07-15,2023-07,Điện thoại & Phụ kiện,Hải Phòng,3950000.0,Delivered,10,5.0,3950000.0
ORD02890,2023-11-23,2023-11,Điện thoại & Phụ kiện,Đà Nẵng,870000.0,Delivered,4,5.0,870000.0
ORD02891,2023-03-27,2023-03,Thời trang,TP.HCM,4060000.0,Delivered,12,5.0,4060000.0
ORD02892,2023-10-16,2023-10,Điện thoại & Phụ kiện,Hải Phòng,2490000.0,Delivered,10,5.0,2490000.0
ORD02893,2023-03-22,2023-03,Nhà cửa & Đời sống,Đà Nẵng,2670000.0,Delivered,2,4.0,2670000.0
ORD02894,2023-06-01,2023-06,Mỹ phẩm,Cần Thơ,2050000.0,Delivered,9,5.0,2050000.0
ORD02895,2023-03-02,2023-03,Điện thoại & Phụ kiện,Cần Thơ,4690000.0,Delivered,5,1.0,4690000.0
ORD02896,2023-03-02,2023-03,Thời trang,Đà Nẵng,4410000.0,Delivered,12,3.0,4410000.0
ORD02897,2023-12-20,2023-12,Mỹ phẩm,Cần Thơ,3390000.0,Canceled,2,0.0,0.0
ORD02898,2023-01-28,2023-01,Nhà cửa & Đời sống,Đà Nẵng,1400000.0,Canceled,10,0.0,0.0
ORD02899,2023-02-12,2023-02,Mỹ phẩm,Đà Nẵng,4610000.0,Delivered,6,5.0,4610000.0
ORD02900,2023-06-18,2023-06,Thời trang,Cần Thơ,3990000.0,Delivered,7,3.0,3990000.0
ORD02901,2023-03-27,2023-03,Mỹ phẩm,Hà Nội,3520000.0,Delivered,13,1.0,3520000.0
ORD02902,2023-06-26,2023-06,Thời trang,TP.HCM,2700000.0,Delivered,2,3.0,2700000.0
ORD02903,2023-01-17,2023-01,Thời trang,Hải Phòng,2510000.0,Returned,1,0.0,0.0
ORD02904,2023-04-08,2023-04,Điện thoại & Phụ kiện,TP.HCM,3960000.0,Delivered,13,3.0,3960000.0
ORD02905,2023-07-17,2023-07,Điện thoại & Phụ kiện,Hải Phòng,4030000.0,Canceled,7,0.0,0.0
ORD02906,2023-04-08,2023-04,Thời trang,Hải Phòng,1800000.0,Delivered,1,1.0,1800000.0
ORD02907,2023-03-06,2023-03,Điện thoại & Phụ kiện,TP.HCM,1560000.0,Canceled,3,0.0,0.0
ORD02908,2023-11-26,2023-11,Điện thoại & Phụ kiện,Đà Nẵng,2790000.0,Delivered,4,4.0,2790000.0
ORD02909,2023-12-07,2023-12,Mỹ phẩm,Cần Thơ,1580000.0,Delivered,2,4.0,1580000.0
ORD02910,2023-01-05,2023-01,Điện thoại & Phụ kiện,Hà Nội,3890000.0,Delivered,7,2.0,3890000.0
ORD02911,2023-01-02,2023-01,Thời trang,Hà Nội,3080000.0,Canceled,5,0.0,0.0
ORD02912,2023-01-22,2023-01,Thời trang,Hà Nội,370000.0,Delivered,1,5.0,370000.0
ORD02913,2023-04-22,2023-04,Nhà cửa & Đời sống,TP.HCM,1580000.0,Returned,12,0.0,0.0
ORD02914,2023-02-26,2023-02,Thời trang,TP.HCM,4290000.0,Delivered,12,5.0,4290000.0
ORD02915,2023-03-07,2023-03,Điện thoại & Phụ kiện,Đà Nẵng,2890000.0,Delivered,8,5.0,2890000.0
ORD02916,2023-11-26,2023-11,Thời trang,Hà Nội,1910000.0,Returned,10,0.0,0.0
ORD02917,2023-04-08,2023-04,Mỹ phẩm,Đà Nẵng,1750000.0,Canceled,7,0.0,0.0
ORD02918,2023-05-24,2023-05,Nhà cửa & Đời sống,Hà Nội,260000.0,Canceled,4,0.0,0.0
ORD02919,2023-05-05,2023-05,Thời trang,TP.HCM,1590000.0,Delivered,2,4.0,1590000.0
ORD02920,2023-06-16,2023-06,Điện thoại & Phụ kiện,Cần Thơ,3480000.0,Returned,7,0.0,0.0
ORD02921,2023-03-27,2023-03,Nhà cửa & Đời sống,Cần Thơ,540000.0,Delivered,11,2.0,540000.0
ORD02922,2023-03-17,2023-03,Điện thoại & Phụ kiện,Cần Thơ,3390000.0,Delivered,2,5.0,3390000.0
ORD02923,2023-12-10,2023-12,Thời trang,Cần Thơ,1980000.0,Returned,6,0.0,0.0
ORD02924,2023-10-21,2023-10,Thời trang,Hải Phòng,1480000.0,Delivered,1,4.0,1480000.0
ORD02925,2023-02-28,2023-02,Điện thoại & Phụ kiện,Hà Nội,700000.0,Delivered,7,2.0,700000.0
ORD02926,2023-05-18,2023-05,Điện thoại & Phụ kiện,Cần Thơ,3030000.0,Delivered,7,5.0,3030000.0
ORD02927,2023-04-09,2023-04,Điện thoại & Phụ kiện,Hải Phòng,3310000.0,Delivered,12,5.0,3310000.0
ORD02928,2023-07-11,2023-07,Thời trang,Hải Phòng,420000.0,Delivered,4,4.0,420000.0
ORD02929,2023-08-31,2023-08,Nhà cửa & Đời sống,Hải Phòng,3080000.0,Delivered,4,1.0,3080000.0
ORD02930,2023-11-15,2023-11,Điện thoại & Phụ kiện,Đà Nẵng,4240000.0,Delivered,10,1.0,4240000.0
ORD02931,2023-02-18,2023-02,Mỹ phẩm,Đà Nẵng,1210000.0,Delivered,5,3.0,1210000.0
ORD02932,2023-02-01,2023-02,Điện thoại & Phụ kiện,Hải Phòng,3000000.0,Delivered,2,4.0,3000000.0
ORD02933,2023-10-04,2023-10,Thời trang,Cần Thơ,460000.0,Delivered,9,3.0,460000.0
ORD02934,2023-01-20,2023-01,Điện thoại & Phụ kiện,Hà Nội,4400000.0,Delivered,10,4.0,4400000.0
ORD02935,2023-06-03,2023-06,Nhà cửa & Đời sống,TP.HCM,1090000.0,Delivered,4,5.0,1090000.0
ORD02936,2023-03-09,2023-03,Mỹ phẩm,Đà Nẵng,320000.0,Canceled,11,0.0,0.0
ORD02937,2023-08-02,2023-08,Thời trang,Cần Thơ,4290000.0,Canceled,9,0.0,0.0
ORD02938,2023-05-23,2023-05,Mỹ phẩm,Cần Thơ,4330000.0,Delivered,3,3.0,4330000.0
ORD02939,2023-08-20,2023-08,Thời trang,TP.HCM,4960000.0,Delivered,9,4.0,4960000.0
ORD02940,2023-08-01,2023-08,Nhà cửa & Đời sống,TP.HCM,2270000.0,Delivered,1,3.0,2270000.0
ORD02941,2023-03-20,2023-03,Mỹ phẩm,Cần Thơ,980000.0,Delivered,7,4.0,980000.0
ORD02942,2023-08-02,2023-08,Nhà cửa & Đời sống,TP.HCM,2180000.0,Returned,4,0.0,0.0
ORD02943,2023-04-26,2023-04,Thời trang,Cần Thơ,2800000.0,Delivered,7,3.0,2800000.0
ORD02944,2023-04-02,2023-04,Điện thoại & Phụ kiện,TP.HCM,4300000.0,Delivered,10,5.0,4300000.0
ORD02945,2023-09-27,2023-09,Thời trang,TP.HCM,2460000.0,Delivered,6,5.0,2460000.0
ORD02946,2023-06-17,2023-06,Điện thoại & Phụ kiện,Cần Thơ,3970000.0,Returned,4,0.0,0.0
ORD02947,2023-02-27,2023-02,Thời trang,Hải Phòng,4150000.0,Delivered,4,5.0,4150000.0
ORD02948,2023-10-11,2023-10,Thời trang,Cần Thơ,2180000.0,Delivered,8,5.0,2180000.0
ORD02949,2023-01-26,2023-01,Thời trang,Hà Nội,2870000.0,Delivered,7,3.0,2870000.0
ORD02950,2023-03-07,2023-03,Điện thoại & Phụ kiện,TP.HCM,4740000.0,Delivered,4,4.0,4740000.0
ORD02951,2023-09-05,2023-09,Điện thoại & Phụ kiện,Đà Nẵng,2150000.0,Canceled,11,0.0,0.0
ORD02952,2023-09-11,2023-09,Thời trang,TP.HCM,870000.0,Delivered,6,4.0,870000.0
ORD02953,2023-02-13,2023-02,Nhà cửa & Đời sống,Hà Nội,4100000.0,Delivered,6,5.0,4100000.0
ORD02954,2023-04-07,2023-04,Điện thoại & Phụ kiện,Đà Nẵng,3370000.0,Delivered,1,4.0,3370000.0
ORD02955,2023-02-11,2023-02,Thời trang,Đà Nẵng,1070000.0,Delivered,13,4.0,1070000.0
ORD02956,2023-08-15,2023-08,Mỹ phẩm,Cần Thơ,3550000.0,Delivered,2,2.0,3550000.0
ORD02957,2023-09-19,2023-09,Thời trang,Hải Phòng,3740000.0,Delivered,4,4.0,3740000.0
ORD02958,2023-06-16,2023-06,Điện thoại & Phụ kiện,Cần Thơ,3590000.0,Delivered,6,2.0,3590000.0
ORD02959,2023-10-06,2023-10,Thời trang,Đà Nẵng,4790000.0,Delivered,6,3.0,4790000.0
ORD02960,2023-03-30,2023-03,Điện thoại & Phụ kiện,Đà Nẵng,3450000.0,Delivered,1,2.0,3450000.0
ORD02961,2023-06-27,2023-06,Nhà cửa & Đời sống,Hải Phòng,1030000.0,Canceled,8,0.0,0.0
ORD02962,2023-07-16,2023-07,Điện thoại & Phụ kiện,TP.HCM,890000.0,Canceled,2,0.0,0.0
ORD02963,2023-11-03,2023-11,Điện thoại & Phụ kiện,Hải Phòng,470000.0,Canceled,13,0.0,0.0
ORD02964,2023-09-24,2023-09,Điện thoại & Phụ kiện,Cần Thơ,4170000.0,Delivered,5,5.0,4170000.0
ORD02965,2023-09-25,2023-09,Điện thoại & Phụ kiện,TP.HCM,2370000.0,Delivered,4,4.0,2370000.0
ORD02966,2023-03-15,2023-03,Mỹ phẩm,Cần Thơ,4920000.0,Delivered,5,2.0,4920000.0
ORD02967,2023-01-08,2023-01,Điện thoại & Phụ kiện,Hải Phòng,1430000.0,Delivered,5,1.0,1430000.0
ORD02968,2023-10-24,2023-10,Điện thoại & Phụ kiện,TP.HCM,2050000.0,Canceled,10,0.0,0.0
ORD02969,2023-06-13,2023-06,Thời trang,Hải Phòng,4750000.0,Canceled,8,0.0,0.0
ORD02970,2023-03-26,2023-03,Điện thoại & Phụ kiện,Hà Nội,3990000.0,Canceled,10,0.0,0.0
ORD02971,2023-03-13,2023-03,Điện thoại & Phụ kiện,Đà Nẵng,2910000.0,Delivered,7,2.0,2910000.0
ORD02972,2023-02-24,2023-02,Mỹ phẩm,TP.HCM,1100000.0,Canceled,12,0.0,0.0
ORD02973,2023-02-16,2023-02,Mỹ phẩm,Đà Nẵng,4840000.0,Returned,9,0.0,0.0
ORD02974,2023-08-26,2023-08,Nhà cửa & Đời sống,Hà Nội,4340000.0,Delivered,12,5.0,4340000.0
ORD02975,2023-04-14,2023-04,Mỹ phẩm,TP.HCM,840000.0,Delivered,11,4.0,840000.0
ORD02976,2023-07-29,2023-07,Thời trang,Đà Nẵng,3030000.0,Delivered,13,1.0,3030000.0
ORD02977,2023-02-11,2023-02,Điện thoại & Phụ kiện,Đà Nẵng,2170000.0,Delivered,1,1.0,2170000.0
ORD02978,2023-11-12,2023-11,Mỹ phẩm,TP.HCM,920000.0,Canceled,6,0.0,0.0
ORD02979,2023-09-25,2023-09,Mỹ phẩm,Đà Nẵng,4360000.0,Delivered,6,2.0,4360000.0
ORD02980,2023-09-20,2023-09,Mỹ phẩm,Đà Nẵng,4460000.0,Delivered,2,4.0,4460000.0
ORD02981,2023-12-02,2023-12,Thời trang,TP.HCM,1520000.0,Delivered,11,2.0,1520000.0
ORD02982,2023-12-31,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,4830000.0,Delivered,8,4.0,4830000.0
ORD02983,2023-09-16,2023-09,Mỹ phẩm,Đà Nẵng,650000.0,Delivered,6,5.0,650000.0
ORD02984,2023-10-10,2023-10,Mỹ phẩm,Cần Thơ,3700000.0,Returned,11,0.0,0.0
ORD02985,2023-04-24,2023-04,Nhà cửa & Đời sống,Cần Thơ,4490000.0,Delivered,13,5.0,4490000.0
ORD02986,2023-12-29,2023-12,Điện thoại & Phụ kiện,Hà Nội,2960000.0,Canceled,10,0.0,0.0
ORD02987,2023-02-09,2023-02,Điện thoại & Phụ kiện,Cần Thơ,2200000.0,Canceled,9,0.0,0.0
ORD02988,2023-08-08,2023-08,Điện thoại & Phụ kiện,Cần Thơ,4500000.0,Delivered,10,4.0,4500000.0
ORD02989,2023-05-09,2023-05,Mỹ phẩm,Hà Nội,1880000.0,Returned,5,0.0,0.0
ORD02990,2023-01-08,2023-01,Điện thoại & Phụ kiện,Đà Nẵng,4170000.0,Delivered,7,3.0,4170000.0
ORD02991,2023-04-11,2023-04,Điện thoại & Phụ kiện,Đà Nẵng,670000.0,Delivered,6,5.0,670000.0
ORD02992,2023-06-25,2023-06,Nhà cửa & Đời sống,Cần Thơ,820000.0,Delivered,11,3.0,820000.0
ORD02993,2023-04-17,2023-04,Điện thoại & Phụ kiện,Hà Nội,2240000.0,Delivered,5,5.0,2240000.0
ORD02994,2023-04-11,2023-04,Mỹ phẩm,Đà Nẵng,3970000.0,Delivered,6,3.0,3970000.0
ORD02995,2023-09-17,2023-09,Điện thoại & Phụ kiện,Hải Phòng,2750000.0,Canceled,4,0.0,0.0
ORD02996,2023-09-03,2023-09,Mỹ phẩm,TP.HCM,4560000.0,Delivered,3,1.0,4560000.0
ORD02997,2023-10-02,2023-10,Thời trang,TP.HCM,820000.0,Delivered,13,3.0,820000.0
ORD02998,2023-02-01,2023-02,Nhà cửa & Đời sống,TP.HCM,4760000.0,Delivered,1,5.0,4760000.0
ORD02999,2023-05-17,2023-05,Nhà cửa & Đời sống,Cần Thơ,2800000.0,Delivered,1,2.0,2800000.0
ORD03000,2023-01-12,2023-01,Điện thoại & Phụ kiện,TP.HCM,3630000.0,Delivered,6,2.0,3630000.0
ORD03001,2023-10-29,2023-10,Điện thoại & Phụ kiện,TP.HCM,2430000.0,Delivered,9,3.0,2430000.0
ORD03002,2023-01-16,2023-01,Điện thoại & Phụ kiện,Hải Phòng,3280000.0,Delivered,8,3.0,3280000.0
ORD03003,2023-05-09,2023-05,Thời trang,Đà Nẵng,280000.0,Delivered,12,4.0,280000.0
ORD03004,2023-03-04,2023-03,Mỹ phẩm,Hải Phòng,1220000.0,Delivered,2,5.0,1220000.0
ORD03005,2023-04-19,2023-04,Thời trang,Cần Thơ,720000.0,Returned,9,0.0,0.0
ORD03006,2023-01-21,2023-01,Thời trang,TP.HCM,3810000.0,Delivered,8,2.0,3810000.0
ORD03007,2023-06-07,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,1930000.0,Delivered,12,2.0,1930000.0
ORD03008,2023-09-26,2023-09,Mỹ phẩm,TP.HCM,2860000.0,Canceled,9,0.0,0.0
ORD03009,2023-06-11,2023-06,Nhà cửa & Đời sống,TP.HCM,1710000.0,Delivered,4,5.0,1710000.0
ORD03010,2023-09-17,2023-09,Điện thoại & Phụ kiện,Cần Thơ,2520000.0,Delivered,9,1.0,2520000.0
ORD03011,2023-04-12,2023-04,Thời trang,TP.HCM,1540000.0,Delivered,2,3.0,1540000.0
ORD03012,2023-08-11,2023-08,Điện thoại & Phụ kiện,Hà Nội,1550000.0,Canceled,13,0.0,0.0
ORD03013,2023-02-28,2023-02,Thời trang,Đà Nẵng,900000.0,Canceled,1,0.0,0.0
ORD03014,2023-09-04,2023-09,Thời trang,Đà Nẵng,3310000.0,Canceled,13,0.0,0.0
ORD03015,2023-05-08,2023-05,Điện thoại & Phụ kiện,Hà Nội,4440000.0,Delivered,9,4.0,4440000.0
ORD03016,2023-10-10,2023-10,Thời trang,Cần Thơ,3300000.0,Canceled,10,0.0,0.0
ORD03017,2023-11-21,2023-11,Điện thoại & Phụ kiện,TP.HCM,520000.0,Delivered,8,3.0,520000.0
ORD03018,2023-01-25,2023-01,Thời trang,TP.HCM,3220000.0,Delivered,7,3.0,3220000.0
ORD03019,2023-05-11,2023-05,Thời trang,Đà Nẵng,4030000.0,Delivered,13,3.0,4030000.0
ORD03020,2023-12-19,2023-12,Điện thoại & Phụ kiện,Cần Thơ,3020000.0,Delivered,8,3.0,3020000.0
ORD03021,2023-07-15,2023-07,Mỹ phẩm,Cần Thơ,1850000.0,Delivered,12,5.0,1850000.0
ORD03022,2023-10-08,2023-10,Mỹ phẩm,Cần Thơ,3850000.0,Delivered,1,3.0,3850000.0
ORD03023,2023-06-03,2023-06,Điện thoại & Phụ kiện,TP.HCM,780000.0,Delivered,9,5.0,780000.0
ORD03024,2023-05-13,2023-05,Điện thoại & Phụ kiện,Cần Thơ,650000.0,Delivered,12,3.0,650000.0
ORD03025,2023-08-15,2023-08,Mỹ phẩm,Hà Nội,1280000.0,Delivered,10,3.0,1280000.0
ORD03026,2023-07-08,2023-07,Nhà cửa & Đời sống,Hải Phòng,2130000.0,Delivered,11,5.0,2130000.0
ORD03027,2023-09-22,2023-09,Điện thoại & Phụ kiện,Cần Thơ,4290000.0,Delivered,9,3.0,4290000.0
ORD03028,2023-05-14,2023-05,Điện thoại & Phụ kiện,Hải Phòng,4240000.0,Delivered,12,2.0,4240000.0
ORD03029,2023-07-30,2023-07,Điện thoại & Phụ kiện,TP.HCM,640000.0,Delivered,11,3.0,640000.0
ORD03030,2023-03-01,2023-03,Thời trang,Cần Thơ,470000.0,Delivered,9,4.0,470000.0
ORD03031,2023-12-30,2023-12,Điện thoại & Phụ kiện,Đà Nẵng,2520000.0,Canceled,13,0.0,0.0
ORD03032,2023-12-30,2023-12,Điện thoại & Phụ kiện,TP.HCM,2100000.0,Delivered,6,3.0,2100000.0
ORD03033,2023-08-01,2023-08,Thời trang,Hà Nội,2450000.0,Delivered,4,3.0,2450000.0
ORD03034,2023-08-04,2023-08,Thời trang,Hà Nội,4830000.0,Delivered,13,5.0,4830000.0
ORD03035,2023-08-14,2023-08,Điện thoại & Phụ kiện,Hải Phòng,240000.0,Canceled,2,0.0,0.0
ORD03036,2023-05-11,2023-05,Thời trang,Hải Phòng,1530000.0,Delivered,11,2.0,1530000.0
ORD03037,2023-03-17,2023-03,Thời trang,Đà Nẵng,860000.0,Delivered,4,2.0,860000.0
ORD03038,2023-10-13,2023-10,Điện thoại & Phụ kiện,Đà Nẵng,4820000.0,Delivered,7,3.0,4820000.0
ORD03039,2023-10-04,2023-10,Điện thoại & Phụ kiện,Hà Nội,4870000.0,Canceled,1,0.0,0.0
ORD03040,2023-06-05,2023-06,Mỹ phẩm,Cần Thơ,3180000.0,Returned,9,0.0,0.0
ORD03041,2023-09-05,2023-09,Điện thoại & Phụ kiện,Hà Nội,4490000.0,Delivered,3,3.0,4490000.0
ORD03042,2023-08-06,2023-08,Mỹ phẩm,Hà Nội,2720000.0,Canceled,13,0.0,0.0
ORD03043,2023-07-09,2023-07,Nhà cửa & Đời sống,Đà Nẵng,1940000.0,Delivered,13,3.0,1940000.0
ORD03044,2023-06-12,2023-06,Điện thoại & Phụ kiện,Hải Phòng,640000.0,Canceled,4,0.0,0.0
ORD03045,2023-06-29,2023-06,Điện thoại & Phụ kiện,Đà Nẵng,3170000.0,Canceled,12,0.0,0.0
ORD03046,2023-02-03,2023-02,Thời trang,Đà Nẵng,130000.0,Delivered,5,1.0,130000.0
